Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
HEY1	-1.897	0.425608629495327
ZIM2-AS1	2.738	0.425696344072997
R3HDM4	1.496	0.425815388929507
SCLY	1.41	0.425815388929507
SQSTM1	-2.051	0.426366532168569
ADORA2B	1.891	0.427287990079004
LRRC37A	2.031	0.427515511345326
HSPA1A	2.834	0.427702856478738
RAPGEF3	1.767	0.427795762193679
MATN2	1.665	0.427958442510044
ABCA1	1.978	0.428054277072441
LRRC58	-1.903	0.428206571807157
SDCBP	-1.43	0.428240747848962
SSBP3	1.528	0.42833172522114
SHTN1	-1.464	0.428426720002528
GNG12	-1.466	0.428523839131715
ZKSCAN3	1.737	0.428936106128274
EHBP1L1	-1.528	0.428936106128274
EPHB4	1.941	0.428936106128274
ETFA	-1.841	0.429427528132176
SPICE1	-1.497	0.430618942615619
CYB5D1	-1.49	0.430618942615619
PMAIP1	1.433	0.430696520018738
TRAFD1	-1.435	0.430746279289886
GALNT7	1.42	0.430746279289886
PTPRS	2.088	0.430746279289886
GCHFR	-1.573	0.430746279289886
PPP1R15B	-2.008	0.430912276606778
IFT80	-1.448	0.430961419608257
TNFAIP2	-1.822	0.431214369620729
GVINP1	2.951	0.431214369620729
KIFAP3	-2.129	0.431214369620729
FAM83H-AS1	-1.711	0.431214369620729
PRTG	-1.768	0.431275765982451
EFCAB6	3.937	0.431421021322416
SMG1P5	1.811	0.431485658717709
SPATA3-AS1	2.464	0.431586784585126
ZNF260	1.578	0.431586784585126
SCN1A	-2.254	0.431791312190614
DOCK5	-2.067	0.431791312190614
CEP152	-1.548	0.431791312190614
KLHL6	3.027	0.432126890248335
LRRC27	-1.903	0.432332103029639
RSC1A1	-1.893	0.432332103029639
CERK	1.424	0.432332103029639
PCYT1A	-1.408	0.432332103029639
DDIT3	-1.844	0.432400284849585
UBE2Q2P2	2.028	0.432440435799869
CFP	2.233	0.432440435799869
PPARD	1.442	0.432440435799869
PCAT7	2.155	0.43286172435386
MAN2A2	-1.433	0.43286172435386
ASB9	-2.492	0.433193590182922
DERL2	-1.697	0.433193590182922
C9ORF142	-1.545	0.433193590182922
SHISA4	2.27	0.433303792070802
LOC101928673	-2.032	0.433568607505254
COMMD8	-1.979	0.433604492988231
TXNRD1	-2.03	0.433923653670287
TIMP3	-1.562	0.433989328082821
TTC22	3.974	0.433989328082821
FLCN	1.4	0.434145393298826
ZNF619	1.652	0.434145393298826
GTPBP1	1.83	0.434278249221932
LOC100131395	1.961	0.434451587253294
CISH	1.845	0.434635700742514
TMEM191C	2.419	0.434660879784088
CXORF40A	-1.589	0.435552660349393
SLC35A1	-1.628	0.435552660349393
GLYATL1	3.316	0.435552660349393
MARF1	-1.453	0.436038205842173
OCRL	-1.393	0.437310965670196
CHDH	1.423	0.437310965670196
GALNT13	2.151	0.437327932327144
TMEM38B	-1.454	0.43742246336559
ZNF185	1.638	0.43742246336559
MYO1B	1.476	0.43763510614618
ABHD17C	-1.499	0.437766698033458
DNAJC3-AS1	2.273	0.438146581477668
MORC2-AS1	3.005	0.43857340907757
TMEM150A	1.719	0.43857340907757
FAM20C	1.43	0.43858897616497
GNS	-1.956	0.438607674931518
DEPDC5	1.643	0.438636201176927
PCOLCE2	-1.574	0.439008924714422
SMN1	2.616	0.439161919109284
SH3D21	1.585	0.439342223963325
CYB5D2	-1.583	0.440206491066495
PPP1R3E	-1.59	0.440206491066495
LINC00970	2.736	0.440241034453964
PRR26	3.895	0.440306024869004
IL15RA	-1.993	0.44062637592539
MAPK14	-1.455	0.44062637592539
ANKRD37	-2.276	0.440656928000466
STRN4	1.871	0.440656928000466
DFNA5	-1.425	0.440656928000466
ZNF140	1.795	0.440656928000466
TTN	2.626	0.440656928000466
ZNF740	-1.384	0.440656928000466
GIPR	2.313	0.441110258778962
THOC2	-1.416	0.44149732784379
UBOX5	1.634	0.441907256409859
ARL5B	1.715	0.442963205460113
ZNF347	1.971	0.443372438783728
HJURP	1.405	0.443372438783728
DENND2D	-2.496	0.443372438783728
ADCY6	-1.4	0.443557624683398
TFR2	-1.555	0.444172367373491
CCDC69	1.919	0.444172367373491
TPBG	-1.389	0.444172367373491
EHMT2	1.703	0.444172367373491
TPBG	-1.389	0.444172367373491
DIRC2	-1.419	0.444172367373491
DEPDC4	2.168	0.444322759899261
TMEM43	-1.404	0.444513119857633
ILDR2	3.366	0.444535183257492
EHMT2	1.703	0.444535183257492
SLC5A12	1.972	0.444802343293432
PRR15	2.096	0.445620536203986
C9ORF172	-1.656	0.445937372133478
PIAS3	1.446	0.446197674824438
STRC	2.186	0.446372808173014
ANKAR	2.476	0.446437342809939
TMEM117	-2.359	0.446823585090877
PRMT3	-1.394	0.447050506443618
LSR	1.877	0.447072981471088
KSR1	1.372	0.447122868755637
SFXN4	-1.49	0.447122868755637
RRP8	-1.435	0.447269339709595
KRT8	-2.142	0.447596902179271
ZNF180	1.688	0.447810370854116
ECHDC3	2.05	0.448031745652389
EPHA6	2.988	0.448031745652389
SMN1	-2.304	0.448031745652389
MARCH2	1.637	0.448031745652389
KIAA1429	-1.425	0.448031745652389
SCRIB	1.922	0.448031745652389
RBBP8	-1.368	0.44835796865876
DNMBP	1.381	0.448582536358934
LOC101929147	-1.697	0.449063597870789
PALLD	-1.817	0.449333915715992
TGM1	-2.002	0.449701562742573
DOCK6	1.416	0.450074119532379
TMCO4	-1.518	0.450548540778759
FBXO45	-1.462	0.452441692202994
SCHIP1	1.572	0.452441692202994
ZNF436	-2.269	0.452729182779497
PATJ	1.434	0.452729182779497
JRK	-1.479	0.452729182779497
ZNF19	2.125	0.452729182779497
ZNF436	-2.269	0.452729182779497
ASF1A	1.518	0.452729182779497
LOC105373354	2.238	0.452830184209406
NSMAF	-1.431	0.452964127196937
SNORD3B-1	-3.253	0.453047581850481
BCAS2	-1.434	0.453047581850481
KMT5C	1.404	0.453047581850481
PBX2	1.809	0.453066876358421
ZNF836	1.94	0.453429681438209
EFHD2	-1.672	0.453437336594242
SMCHD1	-1.879	0.453753811075663
ZNF8	1.541	0.453978529808881
RSPH3	-1.546	0.453978529808881
HES7	-2.354	0.455167548446221
ADAM15	-1.845	0.45571394732643
IRS2	-1.759	0.455823570031283
UNC79	2.917	0.455935827551456
UNC79	2.917	0.455966994166003
VSIG1	3.069	0.455966994166003
ASIC3	-1.976	0.456061702357673
FAM156B	-1.478	0.456546179094637
RTKN2	1.712	0.457022659938409
ATL3	-1.865	0.457022659938409
FBXO33	-1.467	0.457022659938409
GALR1	2.37	0.457022659938409
PDE7A	1.408	0.457403574675986
SEMA3C	-1.942	0.457403574675986
PATL1	-1.483	0.458072849245357
TMEM63B	1.435	0.458072849245357
TRIM69	-1.685	0.458177294715913
NBN	-1.535	0.458213525206044
RNF214	1.408	0.458272294208308
AGTPBP1	1.474	0.458821997722324
ZDHHC11B	-1.884	0.458833545842045
NDUFAF3	-1.38	0.459137162333222
TTC33	-1.587	0.459137162333222
ARRB2	1.426	0.459289871258385
CDK17	-1.48	0.459464331836909
STX1B	1.822	0.460183796321427
TATDN2	-2.372	0.460844000831005
C3ORF70	2.265	0.460865835022067
MIRLET7BHG	-2.202	0.461876276621369
PPM1N	1.876	0.462110079132683
ZNF417	1.584	0.462110079132683
DAPK2	-1.589	0.462115115501242
ZNF225	1.729	0.462327342941937
WNK4	-2.225	0.462351448875283
NUDT16L1	1.547	0.462351448875283
PGAM1P8	-1.869	0.462351448875283
HSPB8	-1.536	0.462351448875283
VPS52	2.255	0.46272798841522
PSD	2.074	0.463490872896193
SUCLG1	-1.38	0.463586609749931
RGS16	1.73	0.463621051589723
LYST	-1.885	0.4637480129628
MRE11	-1.341	0.463772640232656
RIOX2	-1.447	0.463904428911097
TLR4	-3.846	0.464246783529675
GPR146	-2.259	0.46444713070683
BEND3	1.858	0.464907460105199
BEX3	1.661	0.464915645430808
STPG1	1.624	0.464971217316255
TMEM8B	1.836	0.465138972677591
PIAS2	1.486	0.465430942478427
ATP2B4	-1.909	0.46577709515514
KNSTRN	-1.382	0.465896555058376
CATSPERG	2.012	0.466221019509965
THEM4	-1.475	0.466221019509965
TAP2	-1.616	0.466704921106766
CARS	1.615	0.467992618581777
CREB1	1.337	0.468276527664562
PRADC1	-1.742	0.468339667028176
PHYHD1	2.506	0.468652378839793
ABCC8	1.797	0.468652378839793
ANP32B	-2.205	0.469152552237266
NXPH4	-1.911	0.469249868381471
ZEB2	-2.114	0.469631454963688
LOC100129534	-1.829	0.470272348519965
RPP25	-1.428	0.470755240727428
ID2	1.384	0.471030034704888
TAP2	-1.91	0.471553794634182
FAM57A	-1.351	0.471637487160985
MT2A	-1.812	0.472141019545732
SMIM11B	-1.952	0.472180250008861
ATP8B1	2.12	0.472200725760375
TMEM170A	1.445	0.472304994804321
IDNK	-1.966	0.472304994804321
PCNX2	2.036	0.472362656431438
DCXR	1.376	0.472362656431438
LAMA1	-1.981	0.47288659270745
GRB7	1.434	0.472991557272973
KHK	1.837	0.473005865842588
OPN3	-1.437	0.473584893922991
NBR1	-1.402	0.473759344307472
BORCS7	-1.627	0.473870156934787
DCAF12	-1.451	0.473890065476748
ZNF461	2.282	0.474394557181563
NLN	1.877	0.474518704854879
DCBLD2	1.905	0.47459090073856
FOXP2	-1.954	0.474735929320272
MYO5B	-1.539	0.474833550026798
LOC101927480	-1.969	0.475432966063202
SMIM14	1.474	0.475432966063202
C5ORF24	-1.466	0.475502872174004
RHNO1	1.961	0.475502872174004
BOK	1.374	0.475702054608326
ANKRD42	-1.498	0.475702054608326
POLD3	-1.338	0.475762430549154
CNOT8	-1.335	0.475840171910129
PTPRJ	-1.807	0.475840171910129
TMEM164	-1.33	0.475886413219278
ATP2B1	-1.449	0.476063721703078
PAK2	-1.794	0.476127044483164
POU2F1	1.939	0.47671186106193
PRRC2A	1.909	0.477219382771627
NBR2	-2.02	0.477240975102375
APEX2	-1.32	0.477240975102375
SRPRB	-1.317	0.477703282451947
ZNF805	1.894	0.478431602440158
KTI12	-1.455	0.478683494889866
SNORA40	-3.239	0.478683494889866
TFB2M	-1.395	0.478683494889866
LENG8	1.323	0.478683494889866
CACNA1G	2.276	0.478683494889866
TAP2	2.525	0.479043368569811
SCAMP3	-1.426	0.479971897983332
STARD10	1.497	0.479971897983332
PCAT1	3.099	0.479971897983332
SCAMP3	-1.426	0.479971897983332
C10ORF55	3.099	0.479971897983332
P2RY11	-1.662	0.479971897983332
PODXL	2.017	0.479971897983332
MMAA	1.806	0.480643645141052
DCTN6	-1.573	0.482759069041
DDX31	-1.362	0.483519370310103
WWC2-AS2	2.899	0.483985923483682
RABL3	-1.414	0.484240188342268
F11R	1.664	0.485033566511177
CTAGE8	2.03	0.485175696915675
BBS2	-1.369	0.485175696915675
GET4	1.444	0.485175696915675
C12ORF73	-1.483	0.485175696915675
CCDC61	1.802	0.48521079426572
MAN2B1	1.308	0.485539419965146
ITSN2	-1.356	0.485543063845552
TJP2	3.325	0.486100709072363
STAC	1.707	0.486101471723851
CCDC157	1.647	0.48614327208472
MAST1	1.572	0.48614327208472
INO80D	1.597	0.48663101790811
INO80D	1.597	0.48663101790811
NEK8	1.458	0.48663101790811
KANSL1	1.585	0.487022257416189
CPQ	2.941	0.487022257416189
PLEKHM1	-1.649	0.487344463669359
PYGB	1.575	0.487344463669359
PLEKHM1	-1.649	0.487627024854063
ATRN	1.33	0.487627024854063
KCTD20	-1.689	0.487627024854063
CHMP5	-1.47	0.487627024854063
UBE2Q2	1.423	0.487627024854063
RAD1	-1.306	0.487627024854063
CHKB-CPT1B	1.823	0.487627024854063
B3GAT2	2.631	0.487627024854063
PRICKLE4	-1.503	0.487627024854063
LYRM2	-1.536	0.487627024854063
SERHL	2.066	0.487817679150879
C20ORF27	1.467	0.487817679150879
ZNF317	1.308	0.487817679150879
RNF2	1.434	0.488242414069891
BCL2	-1.578	0.488242414069891
NAAA	-1.851	0.488391904917217
RAB20	1.603	0.488391904917217
FAM212B	1.564	0.488391904917217
LRP3	1.484	0.488849383457785
CENPA	-1.379	0.489035349918001
KLHL20	-1.392	0.489347959243619
GOLGA8A	-1.487	0.489347959243619
TMEM132A	1.381	0.489347959243619
STEAP4	-2.529	0.489347959243619
LINC00346	-1.603	0.489347959243619
PAK5	3.772	0.489347959243619
HCCS	-1.75	0.489502587213076
ALG12	1.407	0.489784017558928
NORAD	-1.86	0.489934752061069
TRAF3IP2-AS1	1.734	0.4902754775107
MYO5C	1.335	0.490506933425642
C11ORF94	-2.885	0.491079232483553
RASSF6	2.471	0.491122817110979
WRNIP1	-1.346	0.491540914773839
RN7SL1	3.511	0.491540914773839
MFSD10	1.399	0.491858274807955
CDH5	-2.222	0.493753949968405
CLPTM1L	-1.418	0.493753949968405
ARAF	-1.466	0.494697111425955
CTSL	-1.498	0.494718487091189
ZMYM6	1.551	0.494737850691827
UBXN11	-1.349	0.49562667511057
HNRNPA1P10	2.268	0.49562667511057
TMEM253	-2.089	0.49562667511057
IQGAP1	-1.917	0.49562667511057
SLC9A3R1	1.697	0.49562667511057
ACOT1	-1.967	0.49562667511057
PKD2	1.363	0.49562667511057
SOX2-OT	2.232	0.495916109933832
ACVR1	1.388	0.496129185662944
RPS6KA5	-1.66	0.49647508851382
GIPC3	-2.038	0.496870517318728
SLC34A2	2.091	0.496870517318728
MYB	1.818	0.497110905631346
CCDC153	2.391	0.497110905631346
JAK1	-1.392	0.49717542564866
ST7	-1.422	0.497221966946043
ZFP37	1.737	0.497458743348037
ZNF112	1.812	0.497726389895622
AIFM2	-1.53	0.497761423965538
CNIH1	-1.287	0.498486207374931
MICAL2	-1.555	0.498602268792706
DUSP5	-1.33	0.498611321946003
KCNK6	1.442	0.498702397955391
ZFP41	-2.18	0.498702397955391
DTWD1	-1.466	0.498702397955391
FBXL22	-1.864	0.498793903546063
AGAP12P	-1.997	0.499106915074954
DLG2	1.559	0.499106915074954
ZNF420	1.662	0.499106915074954
PPFIBP2	1.638	0.499217099945025
RNF13	-1.538	0.499854207972474
ENTPD6	1.307	0.499921552457386
KYAT3	1.478	0.500203429593539
NATD1	1.381	0.500252631467416
CCDC189	-1.603	0.500425947498783
TFRC	-1.949	0.500683119362774
ACY1	1.451	0.500751562632319
FTH1	-2.156	0.500751562632319
PANX2	1.731	0.50084569178959
DNAH2	-1.929	0.500876520620178
ADI1	-1.297	0.501189650000554
MARCH9	-1.528	0.501413348686339
PEX7	1.72	0.501759026157692
NELFCD	-1.703	0.501759026157692
ZNF280C	1.72	0.501759026157692
MPDU1	-1.3	0.501941601248897
STK25	1.725	0.501941601248897
ATP8B3	-1.464	0.501941601248897
CLDN23	2.022	0.501941601248897
FMNL3	1.294	0.502187827390623
BAZ2B	2.058	0.502187827390623
CACNA1F	2.013	0.502637370502385
TRAF3	-1.29	0.50273316890692
NTN4	-1.623	0.502889691641914
SLC44A3	2.083	0.503154254994965
PCDHB9	1.776	0.503154254994965
YIPF6	-1.366	0.503385224515047
SLC25A32	-1.421	0.503385224515047
TCTEX1D2	-1.753	0.503385224515047
LINC01410	-1.693	0.503385224515047
ANKRD49	-1.511	0.504214847137432
ZNF776	1.511	0.504641573774296
PKN3	-1.494	0.504641573774296
HDGFRP2	1.435	0.504880391013091
KIAA1324L	1.41	0.504943176449781
HIST1H1B	4.154	0.505006099539387
L2HGDH	1.308	0.505006099539387
ATF7	-1.309	0.505006099539387
NIPA1	-1.326	0.505137448594799
ZNF862	1.561	0.505393976678564
ITFG1	-1.378	0.505625989895889
SDSL	-1.897	0.50566982214874
PIKFYVE	1.87	0.506022753679953
ZNF488	2.103	0.506211486340759
ECE2	-1.316	0.506831412919117
ZNF559	1.434	0.506831412919117
CHMP1B	-1.526	0.506831412919117
DMKN	1.43	0.506831412919117
CRELD2	1.317	0.506831412919117
NOTCH1	1.849	0.506831412919117
ZNF613	2.39	0.506844522984577
LOC102724623	2.321	0.506844522984577
IFT140	1.299	0.507093389440831
LINC00115	-1.856	0.507093389440831
TC2N	1.647	0.507093389440831
AHDC1	1.583	0.507093389440831
NUP54	1.365	0.507093389440831
ZDHHC11	-1.334	0.507093389440831
ATE1	-1.419	0.507093389440831
TMEM56	-1.711	0.507131439863395
CCDC80	1.521	0.507249636289723
SNX8	1.29	0.507249636289723
MTMR1	-1.275	0.507249636289723
DNPEP	1.341	0.507656637584484
THAP8	1.68	0.507656637584484
ATXN10	1.66	0.507693370352445
RAMP2-AS1	2.224	0.507693370352445
DNAL4	1.688	0.507693370352445
ADIPOR2	-1.401	0.507693370352445
ZNF585B	1.798	0.507712443355088
C15ORF57	-1.477	0.50775920030147
CTSC	1.784	0.50775920030147
ST3GAL2	1.342	0.50853900374777
SLC1A1	1.402	0.50866713491616
MUT	-1.318	0.508810708992368
ABCF3	-1.306	0.509204432389161
BAG5	-1.268	0.509269104165212
DTX2P1-UPK3BP1-PMS2P11	1.295	0.509269104165212
CENPW	1.48	0.509269104165212
SELENOF	-1.27	0.509470923108635
FKRP	1.39	0.509559719407562
SHB	-1.367	0.509559719407562
WDR18	1.379	0.509559719407562
ANKRD13A	-1.366	0.509624916712787
ZBTB44	1.854	0.509624916712787
GTF2E1	1.317	0.509700636547702
GLT8D1	-1.299	0.509742199435929
TAP1	-1.504	0.509762472642745
SMARCB1	1.582	0.509762472642745
TAP1	-1.504	0.509762472642745
PXMP2	-1.766	0.509762472642745
USP1	-1.33	0.509826289677472
KIAA1107	1.974	0.509827220628557
TAP1	-1.495	0.510468681189931
TRIM16	-1.321	0.510468681189931
TAP1	-1.495	0.510468681189931
MPST	1.383	0.510950507719497
RELT	-1.295	0.510950507719497
COPZ1	-1.661	0.51147533440594
CD46	-1.927	0.511585350592158
KIF16B	1.427	0.511696275994776
PIGM	1.566	0.511948668660953
SNORA80E	-3.073	0.511948668660953
DNASE1L1	-1.304	0.511948668660953
KLHL13	-1.337	0.511948668660953
ST7-AS1	1.818	0.512230171505806
TSEN2	-1.379	0.512294411334444
PDCD7	-1.453	0.512781885621627
PABPC4L	-1.794	0.512781885621627
SNORA66	-2.768	0.512781885621627
DNA2	1.416	0.512781885621627
GM2A	1.299	0.512781885621627
WFIKKN1	1.303	0.513345594633776
LOC648987	-2.047	0.513345594633776
IFI35	-1.723	0.513345594633776
NCKAP1L	-2.477	0.513516617735877
AGPAT2	-1.39	0.513546647457772
CD81	1.743	0.513682033110928
MIIP	1.413	0.513695616039009
LOC105376070	-1.893	0.513695616039009
RHBDF2	1.299	0.513695616039009
C7ORF43	1.324	0.513695616039009
MED16	1.598	0.513695616039009
TSIX	1.839	0.514012908642894
FAT1	1.947	0.514023671539537
RRM2B	1.549	0.514023671539537
NPDC1	-1.498	0.514023671539537
LIG3	1.79	0.514023671539537
CDIP1	1.402	0.514023671539537
PHYHIP	1.764	0.514023671539537
ZNF701	1.509	0.514064542949455
RABAC1	1.645	0.514064542949455
MYLIP	1.391	0.514090155911369
C1ORF27	-1.357	0.514159563403194
ZNF177	2.536	0.51520437033157
CORIN	-2.25	0.515299215773844
USP45	1.493	0.515609176300354
ABHD5	-1.454	0.5156298297613
CHAC2	-1.659	0.5156298297613
VPS4A	1.506	0.515655567510593
SNHG17	-1.304	0.515655567510593
EIF4A2	-2.265	0.516195224032779
WASHC2A	-1.332	0.516195224032779
TFB1M	1.505	0.51620690656358
VPS52	2.272	0.516801668760217
ZNF880	2.194	0.516909273541476
DCLRE1B	-1.29	0.517355861545099
CEP55	-1.439	0.51763286143503
DOLPP1	1.273	0.517993811476482
RCCD1	-1.366	0.518184829044105
ZNF614	1.463	0.519023673949233
PLEKHH1	1.289	0.519660059595731
SMC2	-1.263	0.519942481735205
ZHX3	-1.301	0.520333634095256
CYB561A3	-1.317	0.520333634095256
USP6NL	1.299	0.520333634095256
IFITM1	1.733	0.520333634095256
NICN1	1.646	0.520333634095256
DPY19L4	-1.342	0.520741141632701
DNAJC21	-1.447	0.520845801024792
SGTB	1.419	0.520845801024792
TEAD1	-1.91	0.521087461856861
TCHP	-1.416	0.52119659676217
TTC9C	-1.369	0.521328461644128
RASEF	1.463	0.52178978435495
LAMP2	-1.331	0.521965207695258
CDC73	-1.236	0.522290070138614
ERMP1	-1.662	0.522290070138614
MTERF2	-1.563	0.522290070138614
FAM177A1	-1.341	0.522304930961258
RN7SL1	4.612	0.522371597163999
HERC2	1.346	0.522564760478774
LINC00888	1.7	0.522564760478774
NIPAL1	1.56	0.522564760478774
NDUFA6	-3.7	0.522564760478774
TMEM147-AS1	1.271	0.522564760478774
NDUFA6	-3.7	0.522564760478774
VPS26A	-1.311	0.522564760478774
NDUFA6	-3.7	0.522564760478774
ANKMY1	-1.372	0.522564760478774
KDM2B	1.716	0.522564760478774
PPP1R12B	-1.469	0.523028255393478
C5	-1.811	0.523084477166023
LDB1	1.25	0.523297342551041
RINT1	-1.282	0.523709427056118
PFKFB4	1.363	0.523709427056118
KCNE3	2.999	0.523709427056118
SLC25A28	-1.425	0.523709427056118
ARL8B	-1.29	0.523709427056118
PAK4	1.345	0.523798606162423
CLPB	-1.611	0.523798606162423
ZC3H10	1.379	0.523798606162423
SLC25A46	-1.332	0.523798606162423
ROGDI	1.421	0.523798606162423
P2RY2	2.099	0.523798606162423
DCAKD	1.25	0.523805517940768
SNX3	-1.314	0.524106833950164
RIBC1	-2.161	0.524498111384446
PWRN1	2.666	0.525004481396183
TEAD3	1.271	0.525303258663452
TVP23B	-1.37	0.526542745840851
DCUN1D3	1.4	0.526542745840851
CHRAC1	-1.261	0.52656940912418
NUAK2	1.331	0.52656940912418
NT5DC2	1.809	0.52656940912418
UXT	-1.501	0.52656940912418
STXBP6	1.581	0.526916133761229
DNAJC6	-1.634	0.527307985345639
HEXA	-1.267	0.527309529587471
RHOD	-1.731	0.527309529587471
ELFN2	2.414	0.527309529587471
CIRBP	1.329	0.527309529587471
RRN3	-1.283	0.527309529587471
RRN3	-1.283	0.527309529587471
PARP14	-1.393	0.527309529587471
KLHL7	1.291	0.527309529587471
CDK5RAP2	-1.652	0.527309529587471
DPF1	1.752	0.527309529587471
SYBU	-2.378	0.527428184220187
TOMM34	-1.275	0.527511982828818
EMBP1	2.125	0.528348640824569
SESN2	1.25	0.528415955956868
FBXO43	-1.68	0.528415955956868
SRRM4	1.736	0.5285404048344
NOMO3	-1.667	0.528874072873973
PGAP1	1.606	0.528874072873973
ZNF546	-2.145	0.529071598074833
ZNF546	-2.145	0.529071598074833
DENND4A	-1.508	0.529071598074833
ZC3H6	1.452	0.529071598074833
FBXO8	-1.554	0.529071598074833
ING5	1.245	0.529071598074833
BCL7B	-1.251	0.529137984016336
LINC00662	1.46	0.529581578181924
ZNF23	1.447	0.529694492667632
CAPN7	-1.468	0.529694492667632
CISD1	-1.463	0.529694492667632
ARHGAP10	-1.38	0.530209789559548
C14ORF79	-1.516	0.531057808485142
C12ORF4	1.629	0.531057808485142
SLC35G1	-1.42	0.531223934556573
JTB	-1.602	0.531257699457075
MORN2	-1.744	0.531392536127235
ITPR3	-1.863	0.531392536127235
PLXNB1	1.695	0.531392536127235
EREG	-1.942	0.53172202445133
CDKN2D	-1.795	0.531896422074625
PTER	-1.395	0.531896422074625
FAM53A	2.172	0.531896422074625
PPP1R3B	1.373	0.531896422074625
ARPC5	-1.413	0.531896422074625
TMEM51-AS1	1.868	0.531896422074625
RHOT1	-1.227	0.531896422074625
SNORA1	-2.974	0.531896422074625
RAB4B	2.198	0.531896422074625
SAMD14	2.355	0.531951189480673
C18ORF8	-1.326	0.532141635742531
STRA6	1.779	0.532141635742531
PWWP2A	1.287	0.532141635742531
SLX4	1.291	0.532141635742531
PSMB8	-1.724	0.533031840809675
CD70	1.996	0.533031840809675
PSMB8	-1.724	0.533031840809675
IKBIP	-1.33	0.533031840809675
PSMB8	-1.724	0.533031840809675
PSMB8	-1.724	0.533031840809675
ELMSAN1	-1.226	0.533031840809675
PSMB8	-1.724	0.533031840809675
FAM129B	-1.887	0.533031840809675
CDC25B	-1.602	0.533031840809675
FBXL17	-1.558	0.533031840809675
SLC25A1	1.741	0.533031840809675
PIGB	-1.66	0.533189694549906
ZNF100	2.079	0.533202897675086
EMC9	1.433	0.533731450458982
ABCC4	-1.255	0.533731450458982
DCAF17	1.557	0.533764943488299
MED17	-1.267	0.533764943488299
AZI2	-1.283	0.534220856821223
SLC12A9	1.255	0.534220856821223
LINC00852	1.802	0.534220856821223
TMEM256	1.54	0.534220856821223
HLA-A	1.72	0.534220856821223
CHTF18	1.254	0.534475590189538
USP32P2	-1.6	0.534853571560035
CALM2	1.839	0.534985765853478
E2F6	-1.293	0.535027866749335
METTL21A	1.243	0.535027866749335
PRKAR2A	-1.251	0.535027866749335
LY6E	-1.494	0.535027866749335
LY6E	-1.494	0.535027866749335
RRAGB	-1.433	0.535027866749335
PLIN4	1.627	0.535027866749335
ADGRF3	2.015	0.535027866749335
GOLGA2P5	-1.264	0.535027866749335
LYPLA2	1.544	0.535571372566473
H2AFX	1.912	0.535571372566473
TAP1	-1.441	0.536031950979188
TAP1	-1.441	0.536031950979188
ZNF444	1.284	0.536350752490611
SCG5	1.722	0.536856328483955
TSSK6	1.793	0.536967203270496
LZTS2	1.355	0.536967203270496
ARMC4	1.758	0.537026148150045
TTLL13P	-2.094	0.537069968846509
BBC3	1.431	0.537389525164098
WWC2	1.59	0.537389525164098
QRFP	-2.999	0.537389525164098
BTBD1	-1.299	0.537389525164098
EMC7	-1.851	0.537389525164098
MAP2	1.912	0.537499002818082
DTD1	1.299	0.53752149757957
SRXN1	-1.262	0.537726311151755
BBOX1-AS1	2.471	0.538240147556075
STXBP5	-1.37	0.538654914442009
KANK2	-1.276	0.538675709726739
MALT1	-1.291	0.53878927816548
DTX3L	-1.262	0.538950092454526
BCR	1.769	0.539479038722534
SLC35G2	-1.55	0.53978123213617
ATAD1	-1.376	0.53978123213617
ATAD1	-1.376	0.53978123213617
COPS2	-1.29	0.540158758899356
GTF2A2	-1.365	0.540158758899356
PROCR	-1.281	0.540165414454901
FOXK1	-1.58	0.540165414454901
