Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
GPRIN3	-4.152	2.29753086593795e-24
ATP6V1H	-1.056	2.30204495480767e-24
CASP8	-1.29	2.32084986369381e-24
ZDHHC9	-1.059	2.33336034092299e-24
CDSN	-9.315	2.3923295117631e-24
TIMP2	-1.997	2.43713738412117e-24
CEBPG	1.001	2.52152940375373e-24
ANKFY1	1.239	2.54746810485917e-24
P2RX5	4.559	2.58218547456417e-24
BBS2	1.207	2.61770674951801e-24
TMCC3	-2.774	2.81434499596291e-24
RNH1	-1.264	2.95876177755594e-24
ATP2B1	1.021	2.96214936265534e-24
HOXC-AS2	-6.108	3.03216206673675e-24
AIFM3	5.403	3.05629133404771e-24
LIPH	-3.774	3.13394828759451e-24
BCL2L1	-1.049	3.14005629196231e-24
FANCL	-1.358	3.20242315067294e-24
LGALS8	-0.982	3.20242315067294e-24
ID4	-3.506	3.30019806058134e-24
CLK4	1.655	3.30308180146278e-24
SDCCAG3	1.211	3.47358284249221e-24
RARG	1.199	3.4990361844115e-24
C9ORF78	1.269	3.51248296703781e-24
CCDC59	1.12	3.57342156508309e-24
H1F0	1.062	3.65560575611547e-24
RASA1	1.115	3.68074391175437e-24
FUBP3	1.131	3.81907558816006e-24
EN2	9.289	4.11534984257111e-24
CALD1	-2.909	4.2083534409374e-24
TTC30A	-1.735	4.27052109927249e-24
RIBC2	-3.22	4.46707132905687e-24
ENKD1	-3.911	4.53846622237876e-24
DGCR14	1.947	4.58462853171413e-24
NELL2	-4.606	4.62133680160555e-24
SNUPN	-1.803	4.6949099452883e-24
UBE2V2	1.079	4.8473202376138e-24
ST13	-1.035	4.99572950733359e-24
DDX24	2.877	5.15584266327199e-24
C14ORF1	1.321	5.18015860887402e-24
MRPL33	-1.049	5.33845820575587e-24
KIAA1191	1.101	5.36010250276741e-24
TMED7-TICAM2	1.322	5.59583047420193e-24
GTF2F1	1.038	5.65460109716129e-24
BUB3	0.943	5.71437237769987e-24
ORC4	-1.084	6.08888447831347e-24
PCGF5	1.248	6.13722518305541e-24
TMEM243	1.565	6.33204331784959e-24
CREB5	-5.691	6.57767432900144e-24
GUCD1	1.121	6.72780316153945e-24
FAM104A	1.203	6.74037905645024e-24
FAM32A	1.11	7.19263071203074e-24
NVL	-1.072	7.55776611093525e-24
CLCNKB	-7.144	7.62627454481257e-24
TSPYL1	0.982	7.73958973499347e-24
COL14A1	3.934	7.83093496144507e-24
MYO5A	1.08	7.84381435714894e-24
FRAT2	1.164	7.87015544569397e-24
SERPINE2	4.064	7.96956534646744e-24
KLHDC2	1.084	8.05379355902236e-24
VILL	-4.311	8.18063768548521e-24
CA11	1.763	8.37889850548434e-24
WASHC2A	1.481	8.41341108281905e-24
RORC	-1.721	8.60128015404641e-24
APBA2	4.826	8.69219402336749e-24
TSTD1	-1.189	8.8522484710773e-24
NOP9	1.112	8.93262857875841e-24
CD3EAP	1.535	8.96240868675765e-24
ACY1	-1.16	8.98351276189262e-24
OVGP1	-2.405	9.1286655592187e-24
DHRS13	-1.617	9.19001084678377e-24
TNFRSF21	2.695	9.25122466378172e-24
FOXI3	-2.526	9.55330501774716e-24
SOCS2	4.058	9.69661138701102e-24
RNH1	-1.251	9.71233093185669e-24
KLK5	-4.625	9.73553135820482e-24
KRT38	-6.391	9.76376015375824e-24
SCUBE2	-2.184	1.03965668471463e-23
TNXB	9.451	1.0477698058776e-23
ZNF630	2.266	1.08724173529401e-23
CHP1	-0.964	1.08930965515266e-23
CPSF2	0.991	1.09252145287506e-23
EXO1	-1.424	1.10524052737225e-23
HLA-C	-1.005	1.11924170564233e-23
NGLY1	-1.057	1.15857126118914e-23
ARFGAP3	-1.152	1.16703993795338e-23
GPN1	-0.968	1.18763439204567e-23
CLCNKA	-6.025	1.19563494145479e-23
SLC12A4	-3.064	1.21731153062264e-23
HDAC5	-1.245	1.23104577079108e-23
LOC101927943	-4.484	1.23584408789003e-23
BAG6	2.054	1.23916969579546e-23
MAPRE1	-0.976	1.25818146272078e-23
CDK2AP1	1.109	1.25895912160885e-23
TBC1D4	1.304	1.30132979210275e-23
BLVRA	-0.973	1.3142818374059e-23
C11ORF24	-1.279	1.31467793008004e-23
SP100	1.2	1.31781880705001e-23
ZNF506	-2.256	1.37907876666765e-23
UQCRC1	-1.004	1.42414912971155e-23
ZNF790-AS1	4.323	1.46038903830865e-23
RHBDD1	-1.26	1.47904169370355e-23
PSMB8	-9.26	1.47932177497478e-23
C15ORF40	1.42	1.50865488721326e-23
SLMAP	-1.29	1.52487117627782e-23
KLC1	1.055	1.53470954187239e-23
SLAIN1	5.922	1.57797193293488e-23
PLEKHO1	3.834	1.58397011934575e-23
SP5	-5.575	1.64678713116703e-23
METTL14	1.265	1.64852921799286e-23
P4HB	1.251	1.65467290776893e-23
SNF8	1.04	1.74204547260583e-23
B4GALT3	-1.046	1.74713593784422e-23
PAQR8	-2.589	1.77484263033352e-23
CASKIN2	1.525	1.78526971968604e-23
ZNF451	-1.026	1.82922217074421e-23
TRIM23	1.3	1.86391527547449e-23
KIAA0922	1.554	1.86560215460083e-23
BRMS1L	2.57	1.89819016936778e-23
CHMP2B	1.096	1.90890026327646e-23
PHKB	-0.991	1.93535624115328e-23
MFF	-1.001	1.9525407387525e-23
NFKB1	1.213	2.01163708018744e-23
ASB9	-4.494	2.0136671742009e-23
LAMTOR5	-1.195	2.09807308650971e-23
KHK	-1.724	2.22556427447108e-23
MGRN1	-1.225	2.36726640923946e-23
CYTH1	1.692	2.54885031355566e-23
RTN4	-0.941	2.57784688741144e-23
LOC283335	1.487	2.6411129632549e-23
FAM160A2	-1.657	2.71089808591316e-23
RTL8C	1.316	2.75976249184097e-23
SF3B2	0.98	2.83333270645492e-23
LINC01843	-5.35	2.97053445878456e-23
YIF1A	1.189	3.01665886235413e-23
ZNF275	-1.6	3.09966334845002e-23
FBXO42	-1.323	3.14089181180573e-23
CNPY2	0.988	3.18678802908627e-23
ZFHX4	-5.037	3.22646419070261e-23
MR1	-1.242	3.35886844036114e-23
NRBP1	-0.923	3.3667048119683e-23
RAET1E-AS1	-4.105	3.45573046360539e-23
TMEM141	-1.402	3.58963112579958e-23
WDR11	1.075	3.65028637975672e-23
SH2D3C	-4.086	3.67701814918092e-23
SBNO2	-1.796	3.81179114268542e-23
SLC16A1	-1.096	3.87413790238228e-23
SERF1A	2.593	3.91632826159418e-23
SLC16A1	-1.096	3.95860945828301e-23
LOC81691	-1.786	4.05119682310482e-23
GPR21	1.027	4.14462283494195e-23
CHSY3	7.001	4.17200486169171e-23
RNF43	1.2	4.19987251887332e-23
FAM57B	-3.29	4.31301493401883e-23
CAPN13	-3.5	4.35993637168963e-23
EIF4G1	0.916	4.50901839483014e-23
BCCIP	1.154	4.65812630387139e-23
TRIM2	-1.134	4.66065092627946e-23
CTSA	1.089	4.87848562971838e-23
ECI1	-1.293	4.91771977922736e-23
PDCD6IP	-0.962	5.0548981820881e-23
ZCCHC11	-1.387	5.10494784604486e-23
NAMPT	0.939	5.21863709188279e-23
PLA2G16	-2.876	5.23187463536704e-23
BTN2A2	-1.978	5.36583913536135e-23
DIXDC1	-1.564	5.39823327245169e-23
CDC27	1.07	5.4344666023784e-23
GLRX	-2.753	5.44444252884466e-23
CYTOR	-1.643	5.49654658326702e-23
APCDD1	6.286	5.56245240899704e-23
PCNP	0.977	5.77409020486424e-23
CAMKK1	-2.689	5.85196492847625e-23
TSPAN33	2.846	6.348112257818e-23
MICALCL	-3.695	6.94846383238117e-23
GGT7	-1.84	7.17919952137365e-23
KLF11	1.344	7.28022178665634e-23
CTSD	-0.977	7.4197883998413e-23
PRSS2	-6.308	7.69188470443502e-23
MRPL20	-1.008	7.74087944677052e-23
NSUN2	0.962	7.84570425112728e-23
SEMA6B	-2.838	8.06675175998586e-23
TMEM45A	-1.727	8.35631871381636e-23
MOB2	-1.618	8.407092412259e-23
PSPH	-1.097	8.61498524996626e-23
GRK2	-0.999	8.68275310762766e-23
PLA2G3	5.447	8.71018230956413e-23
PHKA1	1.192	8.7410978004724e-23
GFPT1	-0.962	8.92956996353372e-23
C5ORF42	-1.663	8.94913270338965e-23
KCTD1	-1.237	8.98696663894677e-23
IGFBP3	-3.903	9.18533309647891e-23
VARS2	-5.921	9.20277008381695e-23
OSGIN2	-1.022	9.30170384582992e-23
URB2	-1.146	9.40831612828758e-23
JPH3	4.037	1.03475240081226e-22
RAB4A	-1.037	1.2409923330607e-22
SLC7A11	1.113	1.31703344613676e-22
SUZ12	1.198	1.31855517540629e-22
RPL27A	0.881	1.34096279855609e-22
SH3PXD2A	-2.909	1.37121871190743e-22
ZP3	1.492	1.37469975280966e-22
MAP1A	-3.82	1.38856495073033e-22
RNF185	1.206	1.45913324451861e-22
TSR2	-1.076	1.51940960525814e-22
SPTSSA	1.19	1.55721292940604e-22
PCK2	1.148	1.58393507790667e-22
CDC40	1.187	1.59106253219086e-22
SRCAP	-1.463	1.61593161000838e-22
C19ORF53	1.081	1.6360749185071e-22
MAG	-6.258	1.66713707855887e-22
NDUFAB1	-0.969	1.7173621824648e-22
ERF	1.175	1.72188516774649e-22
HOXB9	3.424	1.734696164647e-22
EHMT2	-2.324	1.7571428083802e-22
SH3BP4	-0.977	1.81909769474779e-22
HNRNPA1	0.952	1.83554685745693e-22
LRP3	1.692	1.96339110345277e-22
RHOQ	1.287	1.98774969883987e-22
PSMA6	0.904	1.99873580755247e-22
CCDC43	1.145	2.00754071348513e-22
C6ORF48	1.184	2.03793132207794e-22
SUSD6	-1.317	2.09573397602456e-22
CHD7	-1.16	2.10122809329134e-22
SDR42E1	-1.868	2.1125536384769e-22
ADPRH	9.127	2.11476136561653e-22
SYPL1	0.993	2.13004828168837e-22
GCLC	-1.093	2.2001438667191e-22
UBE2E3	1.617	2.23934210052536e-22
MAPRE3	-2.12	2.30524950182467e-22
TSNAX	-0.952	2.33500939725804e-22
UNC5A	-3.366	2.39123593349872e-22
LSM11	1.432	2.4107276638623e-22
YTHDF3	-1.063	2.42749712104443e-22
GATA4	-2.937	2.44355052588258e-22
CCZ1B	1.178	2.45043583023251e-22
FKBP8	1.139	2.50343705091574e-22
CCDC14	1.436	2.50912617693918e-22
MINOS1	-5.32	2.53245338181556e-22
DNAJB6	1.085	2.55292927213121e-22
FMR1	1.034	2.56079526333962e-22
DMTF1	1.195	2.72673454942355e-22
EHMT2	-2.31	2.76347111205677e-22
EHMT2	-2.31	2.77293127065269e-22
SYNJ2	-1.624	2.82012780311905e-22
EXOSC1	1.131	2.83258923971835e-22
SRSF11	1.219	2.87670250407544e-22
TPTE	5.216	2.88032594293821e-22
DHX29	0.974	2.97917738837345e-22
SGPL1	0.932	2.98728978987256e-22
ALYREF	0.943	3.04275986841122e-22
FBP1	1.084	3.09848798408898e-22
RBM38	1.207	3.17576533607139e-22
CAMK1D	1.938	3.17773234987774e-22
PPT2	-9.284	3.19620613182906e-22
CMC4	-1.932	3.19642290439211e-22
COX7C	0.9	3.19884770482028e-22
HLA-DQA1	-9.093	3.24361366831618e-22
G2E3	1.186	3.302832933249e-22
ZNF335	1.28	3.30412268028419e-22
OSER1	-1.038	3.31502056823657e-22
RPF2	1.025	3.32080986229062e-22
TOB2	1.044	3.32329578585501e-22
ABL1	1.015	3.54769668652064e-22
ACBD5	1.014	3.61629863126184e-22
POTEF	4.115	3.66932058130151e-22
NLRP1	-3.971	3.72416691173441e-22
GPKOW	1.244	3.92050659461752e-22
GOLGA3	2.722	3.96665435155143e-22
C10ORF82	-3.819	3.98912006731542e-22
ZNF311	7.288	4.0740876850791e-22
TATDN3	-1.463	4.12896182710848e-22
PELI1	-1.603	4.14437179740301e-22
LSR	-1.08	4.35075623194714e-22
SYNGR3	-2.794	4.42304300587191e-22
LRRC8E	-1.442	4.43451339305142e-22
ANGEL2	-1.155	4.58350873259468e-22
MRPL40	1.326	4.64333003442907e-22
DDIT3	-1.06	4.67595983108015e-22
TP53I11	-1.073	4.73168377791159e-22
PCDHA7	4.404	4.75709152162015e-22
WDFY1	-1.177	4.82604502143569e-22
KIF15	-1.425	4.8348900968266e-22
KIF15	-1.425	4.907129912214e-22
C6ORF48	1.254	4.93029495280528e-22
SRP19	1.067	5.05049070895878e-22
H3F3A	-0.912	5.11041976737327e-22
EIF3E	0.963	5.2076914750101e-22
PSD4	-0.97	5.24180710698991e-22
HDAC2	0.938	5.31525515142381e-22
ZNF485	1.898	5.34737072808532e-22
ALDOC	-1.802	5.60900006325648e-22
NTAN1	-1.604	5.62354728811977e-22
CREB3L2	-1.112	5.7778381999522e-22
TRIM34	-2.254	5.78805523809331e-22
EGFL8	9.156	5.92131988390515e-22
LINC01608	-6.361	6.03174826395453e-22
DYNLT3	-1.124	6.07836332336029e-22
OSBPL1A	-1.112	6.12535612053053e-22
GLOD4	1.132	6.41868896262184e-22
C10ORF107	9.055	6.45825357545622e-22
DOCK1	-0.921	6.56450497312456e-22
SLIT1	6.32	6.64588806196784e-22
PRKCA	2.773	6.67101013198917e-22
IRX6	-5.076	6.72202244082593e-22
U2AF1	2.026	6.78277906276001e-22
CCDC144A	-5.543	6.90129981889548e-22
MYL12B	0.911	6.9371063279772e-22
RABL6	0.942	6.99449591437519e-22
RPP21	-3.858	7.04110180417728e-22
VLDLR-AS1	3.745	7.05515669967911e-22
MOCS1	3.768	7.20850896163368e-22
PCDH8	9.044	7.32067662290127e-22
SAP30	-1.312	7.38903851950355e-22
BDP1	2.148	7.50553628019941e-22
SLC20A1	-0.996	7.88508570673947e-22
NQO2	-1.049	7.94217113395539e-22
ZNF623	1.3	8.01875252149843e-22
MRPS27	1.073	8.4146168543966e-22
TIMM8A	2.021	8.66632051463731e-22
EIF4A1	0.891	8.72559364464366e-22
THEM6	0.901	8.9997639485398e-22
VSTM2L	-5.234	9.00022346112547e-22
ARNT2	3.204	9.02067541216917e-22
CEP104	-1.113	9.11882316153453e-22
CRELD1	-1.488	9.12456193432006e-22
ZDHHC7	1.065	9.18093505004407e-22
LMO2	6.234	9.22349941413764e-22
FOXP1	-1.071	9.38877947149342e-22
NBPF26	1.206	9.44244935864351e-22
B3GALT5	4.182	9.57675796463986e-22
LOC100996717	0.954	9.62697129718312e-22
FAM110A	-1.794	9.7214297539872e-22
HSP90AB1	-0.991	9.81285280081146e-22
GPR161	4.138	9.84311578852825e-22
CAMK1	-2.237	1.02295536514944e-21
ANGPTL2	-5.768	1.02416251762022e-21
NTHL1	-1.48	1.06416380431051e-21
SNHG26	9.087	1.12041163510364e-21
EIF4B	0.886	1.12173058009418e-21
SGK3	1.182	1.14287635837989e-21
BHLHE41	-2.309	1.15901470028178e-21
KIF3C	-1.749	1.16171947729091e-21
CYB5D1	1.264	1.20352532351113e-21
PIN4	1.805	1.20487842736208e-21
WDR74	1.134	1.21717794625097e-21
BICDL1	1.539	1.22781402569201e-21
ORAI3	-1.694	1.23411847953121e-21
CTNND1	-0.899	1.28892471179366e-21
MTM1	-1.4	1.36043173619206e-21
PLGLB2	6.834	1.37063422285918e-21
PAF1	1.17	1.37478666290647e-21
RING1	2.016	1.42276567633884e-21
OAS2	1.841	1.43187413959533e-21
RING1	2.016	1.46613950638332e-21
ASTL	-4.055	1.48894214469331e-21
AGAP1	-0.997	1.49137757893646e-21
HMGA1	-0.901	1.49399687377367e-21
COA7	1.122	1.52197886930292e-21
MARCH2	-1.825	1.52241786485732e-21
GUCY2D	-4.009	1.54378812549585e-21
CEACAM5	-3.052	1.57571019689322e-21
USP32P2	3.081	1.64778442295059e-21
MCF2L	-1.745	1.67556200375528e-21
POMGNT1	-1.155	1.68106602581133e-21
KMT5B	-0.913	1.7036168886808e-21
CDK1	-1.11	1.81603118007185e-21
DCAF5	1.291	1.83239022195388e-21
TMEM56-RWDD3	-3.465	1.85484029787974e-21
NUSAP1	-0.958	1.90292582026168e-21
PLEKHG4B	-3.169	1.98834895949689e-21
CCDC24	-2.248	2.16038148394254e-21
NF2	0.989	2.18771925085034e-21
RTCB	0.982	2.2182276728573e-21
ITGA2	-0.915	2.24031830139873e-21
PLS1	-1.059	2.26102221227448e-21
TRAM2-AS1	-1.891	2.26406452838428e-21
RPP21	-4.02	2.28807800681343e-21
TINCR	-1.526	2.29524850562461e-21
MERTK	8.99	2.2998859749037e-21
HRH1	-4.709	2.30816737521579e-21
OST4	-0.955	2.31674477929965e-21
RPP21	-4.02	2.31705227925767e-21
MON1B	1.505	2.32499833656782e-21
GAS2	-4.362	2.37069420619155e-21
TUBB3	-1.767	2.37793516521815e-21
ALPL	-4.14	2.49252756266572e-21
ACOT11	-2.325	2.62937753174117e-21
EED	1.516	2.67404877207133e-21
SAMD14	-3.774	2.74991285543095e-21
GSN	-9.436	2.79880892003415e-21
CDKN2AIP	-1.408	2.82054531736702e-21
DDI2	-0.938	2.82695867999734e-21
NCOA5	1.066	2.88765095643848e-21
HSD11B1L	-2.932	2.9911347896508e-21
LARGE2	2.51	3.01486600266668e-21
KIAA0586	1.169	3.01820843592138e-21
CCDC94	1.665	3.05624757073927e-21
CD22	-4.304	3.08083451138885e-21
CASD1	1.148	3.09803002428079e-21
IL17RD	-2.364	3.21486671436911e-21
DCUN1D4	1.227	3.26546911341018e-21
TSSC4	-1.273	3.33686072471915e-21
LPCAT1	2.251	3.34081290908793e-21
COX11	1.124	3.40769812160521e-21
ZNF511	1.376	3.52181403967159e-21
TSC22D4	1.163	3.54075987381106e-21
DDX52	3.565	3.56278429831644e-21
ZRANB3	1.543	3.56882064099365e-21
SYT10	5.352	3.61265773418791e-21
ZNF793	1.936	3.67987265919632e-21
TBC1D10B	-1.033	3.75510382108092e-21
NCAPD2	-0.983	3.76531354145682e-21
ZNF394	1.156	4.05496242944508e-21
FBXL5	-0.994	4.07649692724242e-21
ATL3	-0.878	4.20299304984614e-21
ALDH5A1	1.154	4.29634658265786e-21
ALKBH2	1.123	4.30181570510614e-21
TPBGL	-4.845	4.4041056448598e-21
ANP32A	0.916	4.47098744338235e-21
SBK1	-2.396	4.52159831970087e-21
UBASH3A	5.569	4.68720736802117e-21
GSC	6.866	4.73508221881861e-21
CHCHD1	1.085	4.97976454984159e-21
BRPF3	-1.208	5.00412624553994e-21
NUP62CL	3.201	5.20332015708715e-21
PMM1	-1.626	5.2449525534769e-21
KLF6	-1.459	5.29834116632969e-21
PHGDH	-0.873	5.36302195887519e-21
COMMD2	1.154	5.71700522384233e-21
LAT2	-2.77	5.71876019506264e-21
KRAS	-1.032	6.06088853639786e-21
NPIPA3	6.043	6.18673362824721e-21
COCH	4.748	6.26622156336959e-21
ZC3HAV1L	-2.466	6.40954164460566e-21
BFSP2	4.06	6.63389609895995e-21
TAF4B	1.561	6.64461528856023e-21
HPS5	-1.133	6.77193924776781e-21
PRSS8	-1.107	6.86667754239232e-21
TMEM256	-1.392	7.10420505396321e-21
PLEKHG2	-2.094	7.15603083445831e-21
SFXN5	-1.97	7.35530044623592e-21
WDR61	0.998	7.38272007679233e-21
NTF4	-4.838	7.64319866804899e-21
PRR13	-0.945	7.80587398352838e-21
GRAMD4	-1.472	7.80587398352838e-21
KRT83	4.943	7.84973772814618e-21
CDC14B	-1.754	7.85821588105237e-21
FRRS1	-2.253	8.04332716468727e-21
UBE2Z	0.919	8.06487298478909e-21
ABHD16A	-1.845	8.08415946557874e-21
ABHD16A	-1.842	8.54388611975356e-21
ATXN7	0.951	8.66454401298789e-21
SDF4	-0.953	8.67756779754469e-21
NAA10	-0.998	8.94389779636544e-21
EPB41L1	-1.429	8.97904840540775e-21
ABHD16A	-1.841	9.18703396221324e-21
SIKE1	0.985	9.27560365066139e-21
UPP1	-2.673	9.33065672233851e-21
HMGB3	1.046	9.42235207034993e-21
LOC100130691	-2.96	9.50315031458039e-21
RRP15	1.108	9.69585274140565e-21
SLCO2B1	-3.598	9.71941557576924e-21
TPM3P9	2.023	9.88377486894565e-21
FAM26F	8.922	9.96427968360003e-21
C6ORF48	1.118	1.02078140472674e-20
VBP1	-0.922	1.02335200877084e-20
C6ORF48	1.118	1.02677525998533e-20
ZKSCAN1	0.914	1.04809394175088e-20
FAN1	-1.68	1.05244293006889e-20
NAP1L6	5.639	1.12015608867667e-20
PLEKHG5	-1.586	1.15251090496597e-20
WASHC2C	1.143	1.22726882756242e-20
RN7SL1	-0.862	1.2522559909198e-20
ATP6AP1	-0.863	1.25435687075398e-20
DYNLRB1	-1.023	1.28710036508882e-20
FUZ	-1.84	1.29814225319226e-20
CCDC88B	-2.95	1.34236769770947e-20
PKN1	-0.93	1.3886421708514e-20
ZNF763	-3.796	1.38888496613797e-20
TUBB	-0.897	1.39465773848659e-20
TUBB	-0.897	1.39851992837999e-20
TUBB	-0.897	1.4115922212437e-20
TUBB	-0.897	1.41368769649108e-20
TUBB	-0.897	1.41581763720121e-20
LIPT2	-2.415	1.42223879759731e-20
TP53BP2	-1.276	1.42815251185935e-20
CDCA7	-1.235	1.42956942232094e-20
PTPRA	-1.062	1.44149157488725e-20
TUBB	-0.897	1.44636026849707e-20
ZNF74	1.582	1.44857020018135e-20
SKIDA1	-2.804	1.4593808634166e-20
TMEM189	1.069	1.51095209488239e-20
NUP93	0.939	1.52811997915286e-20
LMNB2	0.918	1.53264870290332e-20
MPC2	-1.041	1.54297270528229e-20
C1RL-AS1	-4.012	1.55336018816646e-20
CTPS2	-0.961	1.5593852036806e-20
UEVLD	-1.062	1.5724749294723e-20
GPRASP2	1.919	1.5974160610649e-20
LXN	1.74	1.5974160610649e-20
OCIAD1	-0.995	1.61332145738513e-20
CAMK2D	1.239	1.62035967539101e-20
TTC8	1.254	1.62144622250257e-20
FANCD2	-0.959	1.63050372505993e-20
MECP2	-1.029	1.70692787834063e-20
IDH2	-0.896	1.78725489685916e-20
UBAP2L	-1.087	1.81039479556189e-20
RNF139	0.912	1.81278313114733e-20
ANGEL1	1.25	1.8255551599114e-20
CTR9	-0.926	1.8255551599114e-20
GOPC	1.053	1.82645137034928e-20
PATL1	-1.17	1.84452730926163e-20
C6ORF62	-0.901	1.8622707601479e-20
DTWD1	1.185	1.87256867553677e-20
LINC01082	-8.897	1.90178262090066e-20
PMPCA	1.158	1.91056336189067e-20
ARHGAP27P1	2.615	1.95738296848363e-20
ST5	-2.441	1.97506022803705e-20
ITGB2	-2.834	2.00248449451758e-20
ZNF697	-2.031	2.02309715396032e-20
CKAP2L	-1.525	2.05088919890635e-20
RAB5C	0.913	2.07272622224667e-20
LRR1	1.258	2.13975714651806e-20
TRIT1	1.418	2.17627268044274e-20
MLLT11	-2.194	2.24972392364176e-20
TES	0.95	2.27222626721226e-20
GMPR2	0.962	2.28921513881698e-20
LOC100507377	3.282	2.36348410711657e-20
CBX2	0.953	2.36632919824652e-20
DIRAS1	-2.161	2.49096212126459e-20
PIGY	4.837	2.50059289853682e-20
TMEM125	-1.19	2.50866005615986e-20
TUBG1	-1.029	2.52674585575177e-20
FUOM	5.519	2.56185075444275e-20
TMEM245	1.047	2.64065771210314e-20
OAZ2	-1.074	2.65928778015867e-20
KIAA1107	-2.08	2.68651176519939e-20
SAMD4B	-1.084	2.68651176519939e-20
CCM2	-1.128	2.83720743828393e-20
LOC105376557	-5.599	2.92265027180117e-20
JMJD4	-1.265	2.94165033538608e-20
PUSL1	-1.531	2.95477205149985e-20
C1QBP	0.897	3.01043003789323e-20
ELMSAN1	0.978	3.1517098641688e-20
GREB1L	-1.799	3.28790002836287e-20
FNDC3B	1.2	3.30209186386625e-20
HOXC12	-6.047	3.45020474853538e-20
XKR6	6.507	3.48624299123499e-20
NONO	1.197	3.4985792264557e-20
ARPC2	-0.924	3.4985792264557e-20
IKBKAP	1.008	3.4985792264557e-20
TTC19	0.918	3.52039644210285e-20
RPH3AL	-2.456	3.57402759931128e-20
ECH1	1.147	3.68899138201147e-20
LSM14A	0.932	3.69582181048215e-20
PPIA	-0.867	3.70722408574942e-20
GOLM1	-0.948	3.72292018348637e-20
JAK2	1.808	3.76894074271013e-20
ECH1	1.147	3.82355696171978e-20
PTPN14	-1.553	3.86000191003095e-20
LPAR6	-3.707	3.89351396170101e-20
PHF23	1.165	3.99897600353896e-20
LIMD1	-0.999	4.00488300591785e-20
CCDC160	-5.27	4.14159802174453e-20
PTGER2	8.851	4.14316432160416e-20
FAM95C	8.921	4.19130929670432e-20
VKORC1	-1.055	4.28933867404293e-20
MAFG-AS1	-3.743	4.28933867404293e-20
NCS1	1.132	4.47644299009583e-20
SARM1	3.01	4.52715417089244e-20
PALM	-1.542	4.52888984007647e-20
TRIM11	-1.132	4.6029237277264e-20
CLRN1-AS1	4.516	4.77110744338291e-20
KIF2A	1.126	4.84633403928435e-20
GPR156	4.356	4.85038125450743e-20
TTC23	1.722	4.86055319797368e-20
KDELR3	-1.412	4.88075950136875e-20
BCL9L	1.213	4.96005822053223e-20
OASL	1.833	5.02337355438886e-20
PCOLCE2	5.396	5.03687995820948e-20
CNPY3	-1.021	5.05706332437544e-20
PSPC1	1.011	5.13557284801756e-20
NDUFB10	-0.904	5.20104285469444e-20
SESN1	1.492	5.20104285469444e-20
GLUD1	-0.868	5.27855972910498e-20
NIN	1.069	5.30709487864775e-20
BRD2	-5.944	5.34053351045295e-20
LRRC47	-1.099	5.34192757409471e-20
PCDHB9	4.172	5.42973436538814e-20
MRPL46	1.357	5.44006855580032e-20
C1ORF43	-0.864	5.71495490941709e-20
KLHL2	2.081	5.73683717112939e-20
NUDCD3	-0.914	5.78217548801852e-20
CPNE4	-5.304	5.78280240615812e-20
TWF1	0.876	5.86791440341441e-20
HPCAL1	1.377	5.87115508180767e-20
HELLS	-0.967	5.94858037366285e-20
EXOC4	-0.883	6.04899980166903e-20
AGPAT5	1.091	6.14432891824723e-20
CTU2	1.955	6.31611373128823e-20
FAM83E	4.395	6.36022085796778e-20
SH3GL3	4.554	6.39731943156496e-20
PRKRA	-0.994	6.40612436910868e-20
PDZD4	2.82	6.72547160974503e-20
PRICKLE2	1.619	6.74919341378e-20
ND4	-1.226	6.80972642188939e-20
NARS	0.943	6.83160074264784e-20
KLHL38	-6.726	6.84316771237921e-20
MNAT1	1.078	6.89106905082122e-20
NUTF2	0.947	6.89106905082122e-20
MSL2	1.096	7.02527930075489e-20
MPP1	-4.572	7.11653508225606e-20
IDH3G	-0.904	7.28276474978397e-20
PRSS16	2.905	7.43356403999914e-20
PRKAA1	1.235	7.4658665162284e-20
CLIP2	-1.817	7.48809922721234e-20
NBPF11	1.617	7.61961392814923e-20
CBR3	-1.77	7.68205735918128e-20
SCRIB	1.186	7.71755655222113e-20
NOP53	0.912	7.91827870222673e-20
MTCH2	-0.867	7.96136207331953e-20
EXTL1	-4.067	7.98421003254726e-20
SCRIB	1.186	8.02653661490747e-20
FBXW2	0.988	8.09452345084754e-20
ULBP3	8.838	8.10948194551729e-20
HIST1H4D	-0.907	8.12515235849869e-20
TCEA1	-0.843	8.20378878547959e-20
NDUFAF8	1.925	8.36762916282672e-20
C11ORF52	-1.545	8.48819877208398e-20
CRYL1	1.483	8.75126225941012e-20
GCSAM	-4.229	8.79030080471158e-20
ANKRD46	-1.498	8.90029486846802e-20
HINFP	1.475	8.90452770289228e-20
PSORS1C1	-6.771	8.96569478123368e-20
CLDN15	2.359	8.99002134321778e-20
ABHD12	-0.932	9.1368695862193e-20
PTPRK	1.093	9.49510480952598e-20
SLC27A6	8.801	9.58857033399347e-20
INIP	1.195	9.63486052622428e-20
KLF17	-6.836	9.76801038603149e-20
ERBB2	0.978	9.90408063333344e-20
CCNJL	4.51	1.02026932641519e-19
DBI	1.208	1.02089071994879e-19
COL13A1	9.282	1.03171986901666e-19
TSPYL5	-0.907	1.03872419006384e-19
STAU2	-1.149	1.073353584513e-19
PTPRK	1.092	1.07546908462405e-19
OBSL1	-1.091	1.12101533058057e-19
